# Engine name: SSI Liquid - Kerosene
# Sun Jan 21 21:30:38 2018
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     7.5000    950.0000      0.0000      1.0000      0.0000   3303.7342     26.5100      1.1745      1.1586   1588.7636    257.0552    277.6706      1.5867      1.7139      1.0000 
     7.5000   1000.0000      0.0000      1.0000      0.0000   3308.0269     26.5191      1.1747      1.1590   1589.2786    258.1342    278.4489      1.5928      1.7182      1.0000 
     7.6000     50.0000      0.0000      1.0000      0.0000   3036.1954     26.0057      1.1627      1.1361   1549.9636    151.6511    209.1495      0.9595      1.3233      1.0000 
     7.6000    100.0000      0.0000      1.0000      0.0000   3102.4388     26.1471      1.1648      1.1407   1560.0894    187.1020    230.1093      1.1761      1.4465      1.0000 
     7.6000    150.0000      0.0000      1.0000      0.0000   3140.7490     26.2290      1.1662      1.1435   1565.7407    203.9486    241.1750      1.2774      1.5105      1.0000 
     7.6000    200.0000      0.0000      1.0000      0.0000   3167.6553     26.2865      1.1672      1.1455   1569.6143    214.5471    248.2810      1.3404      1.5512      1.0000 
     7.6000    250.0000      0.0000      1.0000      0.0000   3188.3366     26.3307      1.1681      1.1471   1572.5355    222.0813    253.3819      1.3849      1.5801      1.0000 
     7.6000    300.0000      0.0000      1.0000      0.0000   3205.0957     26.3666      1.1688      1.1485   1574.8654    227.8306    257.3071      1.4187      1.6022      1.0000 
     7.6000    350.0000      0.0000      1.0000      0.0000   3219.1586     26.3966      1.1694      1.1496   1576.7936    232.4273    260.4699      1.4455      1.6200      1.0000 
     7.6000    400.0000      0.0000      1.0000      0.0000   3231.2554     26.4225      1.1699      1.1506   1578.4321    236.2261    263.1018      1.4677      1.6346      1.0000 
     7.6000    450.0000      0.0000      1.0000      0.0000   3241.8558     26.4452      1.1704      1.1515   1579.8522    239.4437    265.3446      1.4863      1.6471      1.0000 
     7.6000    500.0000      0.0000      1.0000      0.0000   3251.2800     26.4653      1.1708      1.1523   1581.1019    242.2215    267.2911      1.5024      1.6579      1.0000 
     7.6000    550.0000      0.0000      1.0000      0.0000   3259.7556     26.4834      1.1712      1.1530   1582.2154    244.6563    269.0052      1.5164      1.6673      1.0000 
     7.6000    600.0000      0.0000      1.0000      0.0000   3267.4506     26.4999      1.1716      1.1537   1583.2176    246.8168    270.5324      1.5288      1.6757      1.0000 
     7.6000    650.0000      0.0000      1.0000      0.0000   3274.4921     26.5149      1.1720      1.1543   1584.1272    248.7538    271.9065      1.5399      1.6833      1.0000 
     7.6000    700.0000      0.0000      1.0000      0.0000   3280.9786     26.5288      1.1723      1.1549   1584.9586    250.5053    273.1531      1.5500      1.6901      1.0000 
     7.6000    750.0000      0.0000      1.0000      0.0000   3286.9883     26.5416      1.1726      1.1554   1585.7233    252.1010    274.2920      1.5591      1.6963      1.0000 
     7.6000    800.0000      0.0000      1.0000      0.0000   3292.5838     26.5536      1.1729      1.1559   1586.4304    253.5639    275.3389      1.5674      1.7020      1.0000 
     7.6000    850.0000      0.0000      1.0000      0.0000   3297.8165     26.5648      1.1732      1.1564   1587.0872    254.9126    276.3063      1.5751      1.7073      1.0000 
     7.6000    900.0000      0.0000      1.0000      0.0000   3302.7286     26.5753      1.1734      1.1569   1587.6999    256.1621    277.2045      1.5822      1.7122      1.0000 
     7.6000    950.0000      0.0000      1.0000      0.0000   3307.3557     26.5851      1.1737      1.1573   1588.2735    257.3248    278.0419      1.5888      1.7167      1.0000 
     7.6000   1000.0000      0.0000      1.0000      0.0000   3311.7275     26.5945      1.1739      1.1577   1588.8123    258.4108    278.8256      1.5950      1.7210      1.0000 
     7.7000     50.0000      0.0000      1.0000      0.0000   3036.7633     26.0708      1.1625      1.1355   1548.5113    151.5028    208.9765      0.9595      1.3234      1.0000 
     7.7000    100.0000      0.0000      1.0000      0.0000   3103.3303     26.2135      1.1646      1.1400   1558.7536    186.9753    230.0326      1.1763      1.4472      1.0000 
     7.7000    150.0000      0.0000      1.0000      0.0000   3141.8828     26.2962      1.1659      1.1428   1564.4900    203.8700    241.2012      1.2779      1.5119      1.0000 
     7.7000    200.0000      0.0000      1.0000      0.0000   3168.9890     26.3543      1.1669      1.1448   1568.4326    214.5181    248.3848      1.3413      1.5530      1.0000 
     7.7000    250.0000      0.0000      1.0000      0.0000   3189.8430     26.3991      1.1677      1.1463   1571.4126    222.0957    253.5379      1.3860      1.5822      1.0000 
     7.7000    300.0000      0.0000      1.0000      0.0000   3206.7556     26.4354      1.1684      1.1476   1573.7941    227.8811    257.4995      1.4200      1.6045      1.0000 
     7.7000    350.0000      0.0000      1.0000      0.0000   3220.9574     26.4659      1.1689      1.1487   1575.7687    232.5079    260.6893      1.4470      1.6224      1.0000 
     7.7000    400.0000      0.0000      1.0000      0.0000   3233.1816     26.4922      1.1695      1.1497   1577.4494    236.3320    263.3424      1.4692      1.6371      1.0000 
     7.7000    450.0000      0.0000      1.0000      0.0000   3243.9002     26.5152      1.1699      1.1505   1578.9082    239.5712    265.6027      1.4880      1.6497      1.0000 
     7.7000    500.0000      0.0000      1.0000      0.0000   3253.4347     26.5356      1.1703      1.1513   1580.1939    242.3678    267.5640      1.5041      1.6605      1.0000 
     7.7000    550.0000      0.0000      1.0000      0.0000   3262.0142     26.5541      1.1707      1.1520   1581.3410    244.8189    269.2908      1.5182      1.6700      1.0000 
     7.7000    600.0000      0.0000      1.0000      0.0000   3269.8073     26.5708      1.1711      1.1526   1582.3747    246.9940    270.8292      1.5307      1.6784      1.0000 
     7.7000    650.0000      0.0000      1.0000      0.0000   3276.9419     26.5861      1.1714      1.1532   1583.3141    248.9439    272.2133      1.5419      1.6860      1.0000 
     7.7000    700.0000      0.0000      1.0000      0.0000   3283.5172     26.6002      1.1717      1.1538   1584.1737    250.7072    273.4689      1.5520      1.6929      1.0000 
     7.7000    750.0000      0.0000      1.0000      0.0000   3289.6117     26.6133      1.1720      1.1543   1584.9652    252.3136    274.6159      1.5611      1.6991      1.0000 
     7.7000    800.0000      0.0000      1.0000      0.0000   3295.2886     26.6255      1.1723      1.1548   1585.6978    253.7863    275.6703      1.5695      1.7049      1.0000 
     7.7000    850.0000      0.0000      1.0000      0.0000   3300.5994     26.6369      1.1725      1.1552   1586.3791    255.1439    276.6446      1.5772      1.7102      1.0000 
     7.7000    900.0000      0.0000      1.0000      0.0000   3305.5868     26.6476      1.1728      1.1557   1587.0152    256.4018    277.5491      1.5844      1.7151      1.0000 
     7.7000    950.0000      0.0000      1.0000      0.0000   3310.2865     26.6576      1.1730      1.1561   1587.6113    257.5721    278.3924      1.5910      1.7196      1.0000 
     7.7000   1000.0000      0.0000      1.0000      0.0000   3314.7285     26.6672      1.1733      1.1565   1588.1717    258.6654    279.1816      1.5972      1.7239      1.0000 
     7.8000     50.0000      0.0000      1.0000      0.0000   3037.0330     26.1342      1.1623      1.1351   1547.0027    151.3497    208.7930      0.9594      1.3236      1.0000 
     7.8000    100.0000      0.0000      1.0000      0.0000   3103.8671     26.2779      1.1644      1.1395   1557.3437    186.8359    229.9315      1.1765      1.4479      1.0000 
     7.8000    150.0000      0.0000      1.0000      0.0000   3142.6230     26.3613      1.1656      1.1421   1563.1530    203.7719    241.1963      1.2784      1.5132      1.0000 
     7.8000    200.0000      0.0000      1.0000      0.0000   3169.8985     26.4201      1.1666      1.1441   1567.1551    214.4661    248.4586      1.3420      1.5548      1.0000 
     7.8000    250.0000      0.0000      1.0000      0.0000   3190.8997     26.4653      1.1674      1.1456   1570.1861    222.0857    253.6667      1.3870      1.5843      1.0000 
     7.8000    300.0000      0.0000      1.0000      0.0000   3207.9438     26.5021      1.1680      1.1468   1572.6126    227.9069    257.6666      1.4212      1.6068      1.0000 
     7.8000    350.0000      0.0000      1.0000      0.0000   3222.2651     26.5330      1.1686      1.1479   1574.6277    232.5639    260.8847      1.4484      1.6248      1.0000 
     7.8000    400.0000      0.0000      1.0000      0.0000   3234.5992     26.5595      1.1690      1.1488   1576.3453    236.4135    263.5599      1.4708      1.6396      1.0000 
     7.8000    450.0000      0.0000      1.0000      0.0000   3245.4200     26.5829      1.1695      1.1496   1577.8382    239.6746    265.8382      1.4896      1.6522      1.0000 
     7.8000    500.0000      0.0000      1.0000      0.0000   3255.0502     26.6036      1.1699      1.1504   1579.1556    242.4901    267.8146      1.5059      1.6631      1.0000 
     7.8000    550.0000      0.0000      1.0000      0.0000   3263.7199     26.6223      1.1702      1.1511   1580.3324    244.9579    269.5545      1.5201      1.6727      1.0000 
     7.8000    600.0000      0.0000      1.0000      0.0000   3271.5983     26.6393      1.1706      1.1517   1581.3940    247.1477    271.1044      1.5326      1.6812      1.0000 
     7.8000    650.0000      0.0000      1.0000      0.0000   3278.8141     26.6548      1.1709      1.1523   1582.3597    249.1109    272.4987      1.5439      1.6888      1.0000 
     7.8000    700.0000      0.0000      1.0000      0.0000   3285.4669     26.6692      1.1712      1.1528   1583.2445    250.8861    273.7634      1.5540      1.6957      1.0000 
     7.8000    750.0000      0.0000      1.0000      0.0000   3291.6356     26.6825      1.1715      1.1533   1584.0598    252.5033    274.9188      1.5632      1.7020      1.0000 
     7.8000    800.0000      0.0000      1.0000      0.0000   3297.3837     26.6949      1.1717      1.1538   1584.8153    253.9859    275.9807      1.5716      1.7077      1.0000 
     7.8000    850.0000      0.0000      1.0000      0.0000   3302.7630     26.7065      1.1720      1.1542   1585.5184    255.3528    276.9620      1.5794      1.7130      1.0000 
     7.8000    900.0000      0.0000      1.0000      0.0000   3307.8165     26.7174      1.1722      1.1546   1586.1755    256.6190    277.8730      1.5866      1.7180      1.0000 
     7.8000    950.0000      0.0000      1.0000      0.0000   3312.5800     26.7276      1.1724      1.1550   1586.7918    257.7972    278.7223      1.5932      1.7226      1.0000 
     7.8000   1000.0000      0.0000      1.0000      0.0000   3317.0838     26.7373      1.1727      1.1554   1587.3717    258.8978    279.5170      1.5994      1.7268      1.0000 
     7.9000     50.0000      0.0000      1.0000      0.0000   3037.0299     26.1959      1.1621      1.1346   1545.4459    151.1925    208.6004      0.9594      1.3237      1.0000 
     7.9000    100.0000      0.0000      1.0000      0.0000   3104.0791     26.3405      1.1641      1.1390   1555.8694    186.6850    229.8080      1.1767      1.4485      1.0000 
     7.9000    150.0000      0.0000      1.0000      0.0000   3143.0027     26.4246      1.1654      1.1416   1561.7403    203.6558    241.1610      1.2788      1.5143      1.0000 
     7.9000    200.0000      0.0000      1.0000      0.0000   3170.4194     26.4839      1.1663      1.1435   1565.7932    214.3919    248.5016      1.3427      1.5564      1.0000 
     7.9000    250.0000      0.0000      1.0000      0.0000   3191.5444     26.5295      1.1671      1.1449   1568.8679    222.0517    253.7672      1.3880      1.5862      1.0000 
     7.9000    300.0000      0.0000      1.0000      0.0000   3208.6996     26.5667      1.1677      1.1461   1571.3332    227.9081    257.8078      1.4224      1.6090      1.0000 
     7.9000    350.0000      0.0000      1.0000      0.0000   3223.1223     26.5979      1.1682      1.1472   1573.3833    232.5951    261.0557      1.4497      1.6271      1.0000 
     7.9000    400.0000      0.0000      1.0000      0.0000   3235.5501     26.6248      1.1687      1.1481   1575.1330    236.4704    263.7540      1.4722      1.6421      1.0000 
     7.9000    450.0000      0.0000      1.0000      0.0000   3246.4582     26.6484      1.1691      1.1489   1576.6555    239.7536    266.0509      1.4912      1.6548      1.0000 
     7.9000    500.0000      0.0000      1.0000      0.0000   3256.1705     26.6694      1.1695      1.1496   1578.0138    242.5883    268.0430      1.5076      1.6658      1.0000 
     7.9000    550.0000      0.0000      1.0000      0.0000   3264.9175     26.6883      1.1698      1.1503   1579.2032    245.0730    269.7963      1.5219      1.6754      1.0000 
     7.9000    600.0000      0.0000      1.0000      0.0000   3272.8695     26.7055      1.1702      1.1509   1580.2893    247.2778    271.3579      1.5345      1.6839      1.0000 
     7.9000    650.0000      0.0000      1.0000      0.0000   3280.1553     26.7213      1.1705      1.1514   1581.2782    249.2545    272.7626      1.5458      1.6916      1.0000 
