# Engine name: SSI Liquid - IPA
# Sun Oct 29 12:05:59 2017
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    11.3000    140.0000      0.0000      1.0000      0.0000   2832.6869     28.2488      1.1665      1.1569   1370.4020    169.8995    203.4410      1.2559      1.4867      0.9419 
    11.3000    150.0000      0.0000      1.0000      0.0000   2836.4404     28.2576      1.1669      1.1575   1371.7865    172.2580    204.9622      1.2715      1.4965      0.9424 
    11.3000    160.0000      0.0000      1.0000      0.0000   2839.9244     28.2659      1.1673      1.1581   1373.0761    174.4142    206.3634      1.2858      1.5056      0.9429 
    11.3000    170.0000      0.0000      1.0000      0.0000   2843.1730     28.2735      1.1678      1.1586   1374.2825    176.3969    207.6605      1.2989      1.5139      0.9434 
    11.3000    180.0000      0.0000      1.0000      0.0000   2846.2142     28.2807      1.1681      1.1592   1375.4157    178.2333    208.8701      1.3109      1.5216      0.9438 
    11.3000    190.0000      0.0000      1.0000      0.0000   2849.0715     28.2875      1.1685      1.1596   1376.4836    179.9405    210.0012      1.3222      1.5288      0.9443 
    11.3000    200.0000      0.0000      1.0000      0.0000   2851.7644     28.2939      1.1689      1.1601   1377.4933    181.5299    211.0588      1.3326      1.5355      0.9447 
    11.3000    210.0000      0.0000      1.0000      0.0000   2854.3098     28.2999      1.1692      1.1605   1378.4506    183.0191    212.0547      1.3423      1.5418      0.9451 
    11.3000    220.0000      0.0000      1.0000      0.0000   2856.7220     28.3056      1.1695      1.1609   1379.3605    184.4159    212.9924      1.3514      1.5478      0.9454 
    11.3000    230.0000      0.0000      1.0000      0.0000   2859.0134     28.3110      1.1698      1.1613   1380.2273    185.7326    213.8801      1.3600      1.5533      0.9458 
    11.3000    240.0000      0.0000      1.0000      0.0000   2861.1948     28.3162      1.1701      1.1617   1381.0548    186.9818    214.7264      1.3681      1.5587      0.9461 
    11.3000    250.0000      0.0000      1.0000      0.0000   2863.2756     28.3211      1.1704      1.1621   1381.8464    188.1587    215.5253      1.3758      1.5637      0.9465 
    11.3000    260.0000      0.0000      1.0000      0.0000   2865.2640     28.3258      1.1707      1.1624   1382.6050    189.2768    216.2869      1.3830      1.5685      0.9468 
    11.3000    270.0000      0.0000      1.0000      0.0000   2867.1674     28.3303      1.1709      1.1627   1383.3330    190.3405    217.0138      1.3899      1.5730      0.9471 
    11.3000    280.0000      0.0000      1.0000      0.0000   2868.9923     28.3347      1.1712      1.1631   1384.0329    191.3538    217.7081      1.3964      1.5773      0.9474 
    11.3000    290.0000      0.0000      1.0000      0.0000   2870.7444     28.3388      1.1714      1.1634   1384.7066    192.3228    218.3743      1.4027      1.5815      0.9477 
    11.3000    300.0000      0.0000      1.0000      0.0000   2872.4290     28.3428      1.1717      1.1637   1385.3560    193.2487    219.0123      1.4086      1.5854      0.9480 
    11.3000    310.0000      0.0000      1.0000      0.0000   2874.0506     28.3467      1.1719      1.1640   1385.9827    194.1356    219.6250      1.4143      1.5892      0.9482 
    11.3000    320.0000      0.0000      1.0000      0.0000   2875.6136     28.3504      1.1721      1.1643   1386.5882    194.9862    220.2139      1.4198      1.5929      0.9485 
    11.3000    330.0000      0.0000      1.0000      0.0000   2877.1217     28.3539      1.1723      1.1645   1387.1739    195.8028    220.7805      1.4250      1.5963      0.9488 
    11.3000    340.0000      0.0000      1.0000      0.0000   2878.5784     28.3574      1.1725      1.1648   1387.7410    196.5878    221.3262      1.4300      1.5997      0.9490 
    11.3000    350.0000      0.0000      1.0000      0.0000   2879.9867     28.3607      1.1727      1.1651   1388.2905    197.3440    221.8530      1.4349      1.6030      0.9492 
    11.3000    360.0000      0.0000      1.0000      0.0000   2881.3497     28.3640      1.1729      1.1653   1388.8236    198.0731    222.3619      1.4395      1.6061      0.9495 
    11.3000    370.0000      0.0000      1.0000      0.0000   2882.6698     28.3671      1.1731      1.1656   1389.3411    198.7766    222.8539      1.4440      1.6091      0.9497 
    11.3000    380.0000      0.0000      1.0000      0.0000   2883.9496     28.3702      1.1733      1.1658   1389.8439    199.4564    223.3303      1.4483      1.6120      0.9499 
    11.3000    390.0000      0.0000      1.0000      0.0000   2885.1912     28.3731      1.1735      1.1660   1390.3328    200.1131    223.7910      1.4525      1.6148      0.9501 
    11.3000    400.0000      0.0000      1.0000      0.0000   2886.3967     28.3760      1.1737      1.1663   1390.8086    200.7528    224.2414      1.4565      1.6176      0.9504 
    11.3000    410.0000      0.0000      1.0000      0.0000   2887.5680     28.3788      1.1739      1.1665   1391.2718    201.3681    224.6745      1.4605      1.6202      0.9506 
    11.3000    420.0000      0.0000      1.0000      0.0000   2888.7067     28.3815      1.1740      1.1667   1391.7231    201.9644    225.0948      1.4642      1.6228      0.9508 
    11.3000    430.0000      0.0000      1.0000      0.0000   2889.8146     28.3841      1.1742      1.1669   1392.1631    202.5429    225.5031      1.4679      1.6253      0.9510 
    11.3000    440.0000      0.0000      1.0000      0.0000   2890.8931     28.3867      1.1744      1.1671   1392.5924    203.1043    225.8999      1.4714      1.6277      0.9512 
    11.3000    450.0000      0.0000      1.0000      0.0000   2891.9437     28.3892      1.1745      1.1673   1393.0114    203.6496    226.2858      1.4749      1.6300      0.9513 
    11.3000    460.0000      0.0000      1.0000      0.0000   2892.9675     28.3916      1.1747      1.1675   1393.4205    204.1787    226.6606      1.4782      1.6323      0.9515 
    11.3000    470.0000      0.0000      1.0000      0.0000   2893.9660     28.3940      1.1748      1.1677   1393.8204    204.6945    227.0266      1.4815      1.6345      0.9517 
    11.3000    480.0000      0.0000      1.0000      0.0000   2894.9401     28.3963      1.1750      1.1679   1394.2112    205.1967    227.3835      1.4846      1.6366      0.9519 
    11.3000    490.0000      0.0000      1.0000      0.0000   2895.8909     28.3986      1.1751      1.1681   1394.5935    205.6857    227.7314      1.4877      1.6387      0.9521 
    11.3000    500.0000      0.0000      1.0000      0.0000   2896.8195     28.4008      1.1753      1.1682   1394.9675    206.1622    228.0707      1.4907      1.6408      0.9522 
    11.3000    510.0000      0.0000      1.0000      0.0000   2897.7268     28.4029      1.1754      1.1684   1395.3337    206.6264    228.4017      1.4936      1.6428      0.9524 
    11.3000    520.0000      0.0000      1.0000      0.0000   2898.6137     28.4050      1.1755      1.1686   1395.6923    207.0792    228.7248      1.4965      1.6447      0.9526 
    11.3000    530.0000      0.0000      1.0000      0.0000   2899.4809     28.4071      1.1757      1.1688   1396.0436    207.5210    229.0404      1.4992      1.6466      0.9527 
    11.3000    540.0000      0.0000      1.0000      0.0000   2900.3293     28.4091      1.1758      1.1689   1396.3879    207.9523    229.3488      1.5019      1.6485      0.9529 
    11.3000    550.0000      0.0000      1.0000      0.0000   2901.1596     28.4111      1.1759      1.1691   1396.7256    208.3736    229.6503      1.5046      1.6503      0.9530 
    11.3000    560.0000      0.0000      1.0000      0.0000   2901.9725     28.4130      1.1761      1.1692   1397.0567    208.7853    229.9453      1.5071      1.6520      0.9532 
    11.3000    570.0000      0.0000      1.0000      0.0000   2902.7687     28.4149      1.1762      1.1694   1397.3816    209.1917    230.2376      1.5097      1.6538      0.9533 
    11.3000    580.0000      0.0000      1.0000      0.0000   2903.5487     28.4168      1.1763      1.1696   1397.7005    209.5854    230.5201      1.5121      1.6555      0.9535 
    11.3000    590.0000      0.0000      1.0000      0.0000   2904.3132     28.4186      1.1764      1.1697   1398.0136    209.9705    230.7967      1.5145      1.6571      0.9536 
    11.3000    600.0000      0.0000      1.0000      0.0000   2905.0627     28.4204      1.1766      1.1699   1398.3211    210.3474    231.0677      1.5169      1.6587      0.9538 
    11.3000    610.0000      0.0000      1.0000      0.0000   2905.7978     28.4222      1.1767      1.1700   1398.6232    210.7167    231.3335      1.5192      1.6603      0.9539 
    11.3000    620.0000      0.0000      1.0000      0.0000   2906.5189     28.4239      1.1768      1.1701   1398.9200    211.0778    231.5934      1.5214      1.6619      0.9541 
    11.3000    630.0000      0.0000      1.0000      0.0000   2907.2265     28.4256      1.1769      1.1703   1399.2118    211.4316    231.8484      1.5236      1.6634      0.9542 
    11.3000    640.0000      0.0000      1.0000      0.0000   2907.9211     28.4272      1.1770      1.1704   1399.4988    211.7795    232.0995      1.5258      1.6649      0.9543 
    11.3000    650.0000      0.0000      1.0000      0.0000   2908.6031     28.4288      1.1771      1.1706   1399.7810    212.1195    232.3448      1.5279      1.6663      0.9545 
    11.3000    660.0000      0.0000      1.0000      0.0000   2909.2729     28.4304      1.1772      1.1707   1400.0586    212.4533    232.5859      1.5300      1.6678      0.9546 
    11.3000    670.0000      0.0000      1.0000      0.0000   2909.9309     28.4320      1.1773      1.1708   1400.3317    212.7808    232.8227      1.5320      1.6692      0.9547 
    11.3000    680.0000      0.0000      1.0000      0.0000   2910.5775     28.4336      1.1774      1.1710   1400.6006    213.1024    233.0554      1.5340      1.6705      0.9548 
    11.3000    690.0000      0.0000      1.0000      0.0000   2911.2131     28.4351      1.1775      1.1711   1400.8653    213.4180    233.2839      1.5359      1.6719      0.9550 
    11.3000    700.0000      0.0000      1.0000      0.0000   2911.8379     28.4366      1.1777      1.1712   1401.1259    213.7279    233.5084      1.5378      1.6732      0.9551 
    11.3000    710.0000      0.0000      1.0000      0.0000   2912.4523     28.4380      1.1778      1.1713   1401.3827    214.0322    233.7290      1.5397      1.6745      0.9552 
    11.3000    720.0000      0.0000      1.0000      0.0000   2913.0566     28.4395      1.1779      1.1715   1401.6356    214.3312    233.9459      1.5416      1.6758      0.9553 
    11.3000    730.0000      0.0000      1.0000      0.0000   2913.6512     28.4409      1.1779      1.1716   1401.8848    214.6254    234.1596      1.5434      1.6771      0.9554 
    11.3000    740.0000      0.0000      1.0000      0.0000   2914.2362     28.4423      1.1780      1.1717   1402.1303    214.9142    234.3693      1.5452      1.6783      0.9556 
    11.3000    750.0000      0.0000      1.0000      0.0000   2914.8120     28.4437      1.1781      1.1718   1402.3724    215.1981    234.5757      1.5469      1.6795      0.9557 
    11.3000    760.0000      0.0000      1.0000      0.0000   2915.3788     28.4450      1.1782      1.1719   1402.6111    215.4772    234.7786      1.5486      1.6807      0.9558 
    11.3000    770.0000      0.0000      1.0000      0.0000   2915.9369     28.4464      1.1783      1.1721   1402.8465    215.7517    234.9783      1.5503      1.6819      0.9559 
    11.3000    780.0000      0.0000      1.0000      0.0000   2916.4866     28.4477      1.1784      1.1722   1403.0786    216.0253    235.1782      1.5520      1.6831      0.9560 
    11.3000    790.0000      0.0000      1.0000      0.0000   2917.0280     28.4490      1.1785      1.1723   1403.3076    216.2911    235.3718      1.5536      1.6842      0.9561 
    11.3000    800.0000      0.0000      1.0000      0.0000   2917.5613     28.4502      1.1786      1.1724   1403.5335    216.5527    235.5625      1.5553      1.6853      0.9562 
    11.3000    810.0000      0.0000      1.0000      0.0000   2918.0869     28.4515      1.1787      1.1725   1403.7565    216.8075    235.7477      1.5568      1.6864      0.9563 
    11.3000    820.0000      0.0000      1.0000      0.0000   2918.6048     28.4527      1.1788      1.1726   1403.9765    217.0611    235.9327      1.5584      1.6875      0.9564 
    11.3000    830.0000      0.0000      1.0000      0.0000   2919.1154     28.4539      1.1789      1.1727   1404.1938    217.3109    236.1151      1.5599      1.6885      0.9565 
    11.3000    840.0000      0.0000      1.0000      0.0000   2919.6187     28.4552      1.1789      1.1728   1404.4082    217.5567    236.2946      1.5614      1.6896      0.9566 
    11.3000    850.0000      0.0000      1.0000      0.0000   2920.1150     28.4563      1.1790      1.1729   1404.6200    217.7990    236.4716      1.5629      1.6906      0.9568 
    11.3000    860.0000      0.0000      1.0000      0.0000   2920.6044     28.4575      1.1791      1.1730   1404.8291    218.0377    236.6462      1.5644      1.6916      0.9569 
    11.3000    870.0000      0.0000      1.0000      0.0000   2921.0872     28.4587      1.1792      1.1731   1405.0356    218.2730    236.8182      1.5658      1.6926      0.9570 
    11.3000    880.0000      0.0000      1.0000      0.0000   2921.5634     28.4598      1.1793      1.1732   1405.2397    218.5050    236.9880      1.5672      1.6936      0.9570 
    11.3000    890.0000      0.0000      1.0000      0.0000   2922.0332     28.4609      1.1794      1.1733   1405.4413    218.7376    237.1591      1.5686      1.6946      0.9571 
