# Engine name: SSI Liquid - Kerosene
# Fri Jan 5 21:27:23 2018
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     9.5000    300.0000      0.0000      0.8660      0.0000   3184.7779     26.8729      1.1650      1.1425   1558.7405    231.5351    261.3136      1.4567      1.6440      1.0000 
     9.5000    350.0000      0.0000      0.8660      0.0000   3199.2679     26.9052      1.1655      1.1434   1560.8966    236.2851    264.8596      1.4845      1.6640      1.0000 
     9.5000    400.0000      0.0000      0.8660      0.0000   3211.7811     26.9331      1.1659      1.1441   1562.7469    240.2474    267.8229      1.5076      1.6807      1.0000 
     9.5000    450.0000      0.0000      0.8660      0.0000   3222.7865     26.9577      1.1662      1.1448   1564.3654    243.6287    270.3524      1.5273      1.6948      1.0000 
     9.5000    500.0000      0.0000      0.8660      0.0000   3232.6042     26.9796      1.1666      1.1454   1565.8022    246.5654    272.5475      1.5442      1.7070      1.0000 
     9.5000    550.0000      0.0000      0.8660      0.0000   3241.4624     26.9994      1.1669      1.1460   1567.0930    249.1518    274.4776      1.5592      1.7176      1.0000 
     9.5000    600.0000      0.0000      0.8660      0.0000   3249.5294     27.0175      1.1671      1.1465   1568.2637    251.4556    276.1931      1.5724      1.7271      1.0000 
     9.5000    650.0000      0.0000      0.8660      0.0000   3256.9328     27.0340      1.1674      1.1469   1569.3342    253.5272    277.7320      1.5843      1.7355      1.0000 
     9.5000    700.0000      0.0000      0.8660      0.0000   3263.7719     27.0493      1.1676      1.1473   1570.3198    255.4050    279.1232      1.5950      1.7431      1.0000 
     9.5000    750.0000      0.0000      0.8660      0.0000   3270.1252     27.0635      1.1678      1.1477   1571.2325    257.1186    280.3897      1.6048      1.7500      1.0000 
     9.5000    800.0000      0.0000      0.8660      0.0000   3276.0560     27.0768      1.1680      1.1481   1572.0819    258.6919    281.5500      1.6137      1.7563      1.0000 
     9.5000    850.0000      0.0000      0.8660      0.0000   3281.6160     27.0893      1.1682      1.1485   1572.8761    260.1438    282.6189      1.6220      1.7621      1.0000 
     9.5000    900.0000      0.0000      0.8660      0.0000   3286.8479     27.1010      1.1684      1.1488   1573.6215    261.4900    283.6087      1.6296      1.7674      1.0000 
     9.5000    950.0000      0.0000      0.8660      0.0000   3291.7878     27.1121      1.1686      1.1491   1574.3235    262.7433    284.5294      1.6367      1.7724      1.0000 
     9.5000   1000.0000      0.0000      0.8660      0.0000   3296.4657     27.1225      1.1687      1.1494   1574.9868    263.9145    285.3893      1.6433      1.7770      1.0000 
     9.6000     50.0000      0.0000      0.8660      0.0000   3012.1540     26.5389      1.1599      1.1323   1530.4628    157.6170    210.8312      1.0100      1.3509      1.0000 
     9.6000    100.0000      0.0000      0.8660      0.0000   3078.3179     26.6856      1.1617      1.1362   1540.9693    191.0467    232.0035      1.2158      1.4765      1.0000 
     9.6000    150.0000      0.0000      0.8660      0.0000   3116.8841     26.7714      1.1629      1.1385   1546.9512    207.3493    243.4566      1.3145      1.5434      1.0000 
     9.6000    200.0000      0.0000      0.8660      0.0000   3144.1394     26.8322      1.1637      1.1401   1551.1163    217.8196    251.0608      1.3771      1.5873      1.0000 
     9.6000    250.0000      0.0000      0.8660      0.0000   3165.2006     26.8792      1.1644      1.1414   1554.2997    225.3960    256.6508      1.4221      1.6193      1.0000 
     9.6000    300.0000      0.0000      0.8660      0.0000   3182.3483     26.9175      1.1649      1.1425   1556.8689    231.2627    261.0165      1.4567      1.6441      1.0000 
     9.6000    350.0000      0.0000      0.8660      0.0000   3196.7987     26.9498      1.1654      1.1433   1559.0184    236.0093    264.5655      1.4846      1.6642      1.0000 
     9.6000    400.0000      0.0000      0.8660      0.0000   3209.2777     26.9777      1.1658      1.1441   1560.8630    239.9698    267.5346      1.5077      1.6809      1.0000 
     9.6000    450.0000      0.0000      0.8660      0.0000   3220.2531     27.0023      1.1661      1.1448   1562.4766    243.3508    270.0726      1.5274      1.6951      1.0000 
     9.6000    500.0000      0.0000      0.8660      0.0000   3230.0442     27.0242      1.1664      1.1454   1563.9090    246.2884    272.2786      1.5444      1.7074      1.0000 
     9.6000    550.0000      0.0000      0.8660      0.0000   3238.8783     27.0440      1.1667      1.1459   1565.1958    248.8769    274.2221      1.5593      1.7181      1.0000 
     9.6000    600.0000      0.0000      0.8660      0.0000   3246.9234     27.0620      1.1670      1.1464   1566.3630    251.1840    275.9532      1.5726      1.7277      1.0000 
     9.6000    650.0000      0.0000      0.8660      0.0000   3254.3068     27.0786      1.1673      1.1469   1567.4303    253.2599    277.5094      1.5845      1.7362      1.0000 
     9.6000    700.0000      0.0000      0.8660      0.0000   3261.1274     27.0939      1.1675      1.1473   1568.4130    255.1429    278.9193      1.5953      1.7440      1.0000 
     9.6000    750.0000      0.0000      0.8660      0.0000   3267.4636     27.1081      1.1677      1.1477   1569.3230    256.8626    280.2052      1.6051      1.7510      1.0000 
     9.6000    800.0000      0.0000      0.8660      0.0000   3273.3784     27.1214      1.1679      1.1481   1570.1699    258.4426    281.3850      1.6141      1.7574      1.0000 
     9.6000    850.0000      0.0000      0.8660      0.0000   3278.9235     27.1338      1.1681      1.1484   1570.9618    259.9017    282.4729      1.6224      1.7633      1.0000 
     9.6000    900.0000      0.0000      0.8660      0.0000   3284.1415     27.1456      1.1683      1.1487   1571.7050    261.2555    283.4806      1.6301      1.7688      1.0000 
     9.6000    950.0000      0.0000      0.8660      0.0000   3289.0681     27.1566      1.1684      1.1490   1572.4049    262.5166    284.4180      1.6372      1.7738      1.0000 
     9.6000   1000.0000      0.0000      0.8660      0.0000   3293.7336     27.1671      1.1686      1.1493   1573.0663    263.6957    285.2931      1.6439      1.7785      1.0000 
     9.7000     50.0000      0.0000      0.8660      0.0000   3010.1019     26.5827      1.1597      1.1323   1528.6756    157.4328    210.5839      1.0100      1.3509      1.0000 
     9.7000    100.0000      0.0000      0.8660      0.0000   3076.0751     26.7293      1.1616      1.1362   1539.1453    190.8193    231.7256      1.2158      1.4764      1.0000 
     9.7000    150.0000      0.0000      0.8660      0.0000   3114.5266     26.8151      1.1628      1.1385   1545.1057    207.0998    243.1613      1.3144      1.5433      1.0000 
     9.7000    200.0000      0.0000      0.8660      0.0000   3141.6995     26.8758      1.1636      1.1401   1549.2556    217.5554    250.7538      1.3771      1.5872      1.0000 
     9.7000    250.0000      0.0000      0.8660      0.0000   3162.6964     26.9227      1.1642      1.1414   1552.4272    225.1210    256.3355      1.4221      1.6193      1.0000 
     9.7000    300.0000      0.0000      0.8660      0.0000   3179.7912     26.9610      1.1648      1.1424   1554.9869    230.9794    260.6950      1.4567      1.6441      1.0000 
     9.7000    350.0000      0.0000      0.8660      0.0000   3194.1968     26.9933      1.1652      1.1433   1557.1282    235.7193    264.2398      1.4845      1.6642      1.0000 
     9.7000    400.0000      0.0000      0.8660      0.0000   3206.6369     27.0212      1.1657      1.1441   1558.9659    239.6744    267.2060      1.5077      1.6809      1.0000 
     9.7000    450.0000      0.0000      0.8660      0.0000   3217.5779     27.0457      1.1660      1.1448   1560.5733    243.0510    269.7424      1.5273      1.6951      1.0000 
     9.7000    500.0000      0.0000      0.8660      0.0000   3227.3381     27.0676      1.1663      1.1454   1562.0003    245.9852    271.9481      1.5444      1.7074      1.0000 
     9.7000    550.0000      0.0000      0.8660      0.0000   3236.1443     27.0874      1.1666      1.1459   1563.2822    248.5709    273.8924      1.5593      1.7182      1.0000 
     9.7000    600.0000      0.0000      0.8660      0.0000   3244.1640     27.1054      1.1669      1.1464   1564.4449    250.8759    275.6255      1.5726      1.7277      1.0000 
     9.7000    650.0000      0.0000      0.8660      0.0000   3251.5239     27.1220      1.1671      1.1469   1565.5081    252.9503    277.1848      1.5845      1.7363      1.0000 
     9.7000    700.0000      0.0000      0.8660      0.0000   3258.3229     27.1373      1.1674      1.1473   1566.4869    254.8323    278.5989      1.5953      1.7441      1.0000 
     9.7000    750.0000      0.0000      0.8660      0.0000   3264.6389     27.1515      1.1676      1.1477   1567.3934    256.5517    279.8902      1.6052      1.7512      1.0000 
     9.7000    800.0000      0.0000      0.8660      0.0000   3270.5348     27.1648      1.1678      1.1480   1568.2371    258.1317    281.0763      1.6142      1.7577      1.0000 
     9.7000    850.0000      0.0000      0.8660      0.0000   3276.0622     27.1772      1.1680      1.1484   1569.0258    259.5915    282.1715      1.6225      1.7636      1.0000 
     9.7000    900.0000      0.0000      0.8660      0.0000   3281.2635     27.1889      1.1682      1.1487   1569.7661    260.9463    283.1875      1.6302      1.7691      1.0000 
     9.7000    950.0000      0.0000      0.8660      0.0000   3286.1743     27.2000      1.1683      1.1490   1570.4633    262.2090    284.1340      1.6373      1.7743      1.0000 
     9.7000   1000.0000      0.0000      0.8660      0.0000   3290.8248     27.2105      1.1685      1.1493   1571.1221    263.3900    285.0189      1.6440      1.7790      1.0000 
     9.8000     50.0000      0.0000      0.8660      0.0000   3007.9739     26.6255      1.1596      1.1323   1526.8911    157.2490    210.3362      1.0100      1.3509      1.0000 
     9.8000    100.0000      0.0000      0.8660      0.0000   3073.7427     26.7720      1.1615      1.1362   1537.3204    190.5909    231.4444      1.2158      1.4764      1.0000 
     9.8000    150.0000      0.0000      0.8660      0.0000   3112.0702     26.8577      1.1626      1.1385   1543.2568    206.8474    242.8593      1.3144      1.5433      1.0000 
     9.8000    200.0000      0.0000      0.8660      0.0000   3139.1533     26.9183      1.1635      1.1401   1547.3895    217.2863    250.4362      1.3771      1.5872      1.0000 
     9.8000    250.0000      0.0000      0.8660      0.0000   3160.0794     26.9652      1.1641      1.1414   1550.5477    224.8390    256.0049      1.4220      1.6191      1.0000 
     9.8000    300.0000      0.0000      0.8660      0.0000   3177.1159     27.0034      1.1647      1.1425   1553.0964    230.6866    260.3532      1.4566      1.6439      1.0000 
     9.8000    350.0000      0.0000      0.8660      0.0000   3191.4718     27.0357      1.1651      1.1433   1555.2284    235.4173    263.8877      1.4844      1.6640      1.0000 
     9.8000    400.0000      0.0000      0.8660      0.0000   3203.8685     27.0636      1.1655      1.1441   1557.0579    239.3641    266.8446      1.5076      1.6806      1.0000 
     9.8000    450.0000      0.0000      0.8660      0.0000   3214.7710     27.0881      1.1659      1.1448   1558.6581    242.7332    269.3720      1.5272      1.6948      1.0000 
     9.8000    500.0000      0.0000      0.8660      0.0000   3224.4967     27.1100      1.1662      1.1454   1560.0787    245.6604    271.5692      1.5442      1.7071      1.0000 
     9.8000    550.0000      0.0000      0.8660      0.0000   3233.2715     27.1297      1.1665      1.1459   1561.3547    248.2397    273.5052      1.5592      1.7178      1.0000 
     9.8000    600.0000      0.0000      0.8660      0.0000   3241.2624     27.1477      1.1668      1.1464   1562.5120    250.5385    275.2302      1.5724      1.7274      1.0000 
     9.8000    650.0000      0.0000      0.8660      0.0000   3248.5958     27.1643      1.1671      1.1469   1563.5703    252.6071    276.7816      1.5843      1.7360      1.0000 
     9.8000    700.0000      0.0000      0.8660      0.0000   3255.3701     27.1795      1.1673      1.1473   1564.5445    254.4835    278.1879      1.5951      1.7437      1.0000 
     9.8000    750.0000      0.0000      0.8660      0.0000   3261.6631     27.1937      1.1675      1.1477   1565.4467    256.1973    279.4714      1.6049      1.7507      1.0000 
     9.8000    800.0000      0.0000      0.8660      0.0000   3267.5374     27.2070      1.1677      1.1481   1566.2863    257.7721    280.6499      1.6139      1.7572      1.0000 
     9.8000    850.0000      0.0000      0.8660      0.0000   3273.0445     27.2194      1.1679      1.1484   1567.0713    259.2267    281.7375      1.6222      1.7631      1.0000 
     9.8000    900.0000      0.0000      0.8660      0.0000   3278.2265     27.2311      1.1681      1.1487   1567.8081    260.5765    282.7461      1.6299      1.7686      1.0000 
     9.8000    950.0000      0.0000      0.8660      0.0000   3283.1192     27.2421      1.1683      1.1490   1568.5019    261.8342    283.6851      1.6371      1.7737      1.0000 
     9.8000   1000.0000      0.0000      0.8660      0.0000   3287.7524     27.2526      1.1684      1.1493   1569.1574    263.0105    284.5628      1.6437      1.7784      1.0000 
